area,habitaciones,banos,garaje,calidad,zona,tipo,anio,precio
249,3,2,0,Buena,Pradera Dorada,Departamento,2007,5354512
231,4,3,1,Excelente,Centro,Casa,2024,9941552
291,6,3,1,Lujo,Villas del Rey,Departamento,1990,6097907
242,3,3,2,Lujo,Villas del Rey,Casa,1995,5339343
115,3,2,2,Regular,Villas del Rey,Departamento,2002,2887527
179,4,3,2,Mala,Zona Dorada,Departamento,2023,13740417
368,5,3,4,Mala,Marina Mazatlan,Casa,1995,15617124
93,3,2,1,Buena,Zona Dorada,Casa,2003,7106300
193,4,4,1,Regular,Pradera Dorada,Casa,2024,6015157
167,4,3,1,Excelente,Centro,Casa,2006,5796691
135,2,2,0,Buena,Villas del Rey,Departamento,2018,3157667
139,3,4,0,Buena,Marina Mazatlan,Departamento,1994,8949680
193,4,3,2,Regular,Zona Dorada,Departamento,2009,14127663
284,6,4,0,Excelente,Marina Mazatlan,Departamento,1991,21392304
194,4,3,2,Excelente,Cerritos,Departamento,2003,8740262
88,2,1,0,Excelente,Marina Mazatlan,Casa,2015,6674279
213,3,4,1,Buena,Cerritos,Departamento,1992,7954655
257,5,5,2,Mala,Zona Dorada,Casa,2009,14734099
388,4,3,2,Buena,Zona Dorada,Casa,1996,21768071
251,5,5,0,Buena,Cerritos,Departamento,2007,10200114
185,3,2,1,Lujo,Villas del Rey,Departamento,2019,5611358
209,3,2,1,Buena,Centro,Departamento,1991,5131758
129,2,1,1,Mala,Pradera Dorada,Casa,2021,2377474
345,5,4,3,Regular,Marina Mazatlan,Casa,2015,22777554
184,3,3,1,Regular,Zona Dorada,Casa,2020,12380997
191,4,4,2,Lujo,Zona Dorada,Departamento,2006,21675362
80,2,1,0,Buena,Centro,Departamento,2011,2733240
333,6,5,4,Buena,Centro,Casa,2004,10318595
316,6,3,4,Mala,Pradera Dorada,Casa,2022,7101489
59,2,1,2,Regular,Zona Dorada,Departamento,2026,5647285
315,6,4,2,Mala,Cerritos,Casa,2006,10492993
385,4,4,2,Excelente,Pradera Dorada,Casa,2026,9844588
115,2,2,1,Excelente,Villas del Rey,Departamento,2015,2943600
182,4,2,2,Regular,Marina Mazatlan,Departamento,2024,16061112
68,2,1,1,Lujo,Centro,Casa,2020,2937521
62,1,2,0,Regular,Marina Mazatlan,Casa,2005,4132275
285,5,5,3,Lujo,Pradera Dorada,Casa,2010,9742090
135,2,1,1,Buena,Villas del Rey,Departamento,2001,2388530
297,5,4,2,Lujo,Cerritos,Casa,2024,18271154
368,5,3,3,Buena,Pradera Dorada,Casa,1990,7319336
423,6,4,3,Buena,Villas del Rey,Casa,2010,10158217
152,3,2,1,Mala,Villas del Rey,Casa,1999,2701808
45,1,1,0,Excelente,Centro,Departamento,2008,1836226
258,6,5,0,Mala,Zona Dorada,Departamento,2015,18041370
362,4,3,2,Regular,Zona Dorada,Casa,1993,19275063
355,4,4,4,Mala,Marina Mazatlan,Casa,2017,19714384
253,5,5,2,Buena,Marina Mazatlan,Departamento,2020,21470994
198,4,2,1,Lujo,Centro,Departamento,1992,6737447
145,3,4,2,Buena,Centro,Departamento,1997,4650049
104,3,4,1,Mala,Pradera Dorada,Casa,2005,4020735
51,1,1,1,Mala,Pradera Dorada,Departamento,2020,1228601
298,4,2,2,Lujo,Villas del Rey,Casa,1990,6209734
278,4,4,1,Regular,Cerritos,Departamento,2016,12479368
126,2,1,0,Regular,Pradera Dorada,Departamento,2012,2723722
92,2,2,1,Lujo,Villas del Rey,Departamento,2005,3250604
431,6,3,3,Regular,Cerritos,Casa,1994,12317082
184,3,3,1,Lujo,Villas del Rey,Casa,2007,5656547
274,6,5,0,Regular,Centro,Departamento,1994,7488365
183,3,2,1,Buena,Villas del Rey,Casa,1996,2809124
75,2,1,2,Lujo,Zona Dorada,Departamento,2007,7591593
238,4,3,2,Regular,Villas del Rey,Casa,2021,5883063
148,3,4,2,Lujo,Centro,Casa,1990,5586469
272,4,4,2,Buena,Cerritos,Casa,2008,12239446
191,4,4,2,Buena,Pradera Dorada,Departamento,1992,4292683
153,4,2,2,Buena,Pradera Dorada,Casa,2006,3581898
90,2,2,1,Excelente,Pradera Dorada,Departamento,1993,2106480
340,4,3,4,Buena,Marina Mazatlan,Casa,2005,20438114
171,4,4,2,Mala,Pradera Dorada,Casa,2006,5274747
243,3,2,2,Regular,Marina Mazatlan,Departamento,2022,16393152
86,2,2,1,Regular,Centro,Departamento,1996,2358615
115,3,4,1,Lujo,Centro,Departamento,2017,5198772
254,5,3,2,Regular,Zona Dorada,Casa,1999,12589889
105,3,3,1,Regular,Pradera Dorada,Casa,2000,2931024
351,5,5,4,Lujo,Villas del Rey,Casa,2024,11177517
87,2,2,0,Regular,Zona Dorada,Casa,1993,5378587
264,4,3,2,Buena,Marina Mazatlan,Casa,1997,15597575
137,3,2,1,Excelente,Centro,Casa,2002,5154342
48,1,1,1,Excelente,Zona Dorada,Departamento,2000,3831477
92,3,4,0,Mala,Pradera Dorada,Departamento,2019,3856825
222,4,4,0,Regular,Zona Dorada,Departamento,2026,19671441
177,3,4,2,Lujo,Villas del Rey,Casa,2013,4707024
140,3,3,2,Mala,Pradera Dorada,Casa,2006,3408739
162,4,4,2,Buena,Marina Mazatlan,Departamento,2021,13191941
380,5,4,2,Mala,Zona Dorada,Casa,1996,19803879
416,6,3,4,Lujo,Villas del Rey,Casa,2024,11355379
363,4,3,4,Regular,Villas del Rey,Casa,2025,8349540
51,1,1,2,Buena,Centro,Departamento,2018,2510286
209,4,2,1,Regular,Villas del Rey,Departamento,2020,5187273
86,2,2,1,Mala,Pradera Dorada,Departamento,1998,1594025
158,4,3,1,Excelente,Marina Mazatlan,Departamento,2001,11993076
87,3,4,2,Excelente,Villas del Rey,Departamento,2017,4279121
114,3,2,2,Mala,Centro,Departamento,2017,3914152
287,6,5,0,Regular,Cerritos,Departamento,2023,13877884
404,5,5,4,Buena,Cerritos,Casa,2011,14079549
191,4,2,1,Buena,Zona Dorada,Casa,2018,13091798
383,6,3,2,Excelente,Cerritos,Casa,2013,15757993
68,2,1,0,Excelente,Pradera Dorada,Casa,2005,1943288
234,3,4,2,Regular,Centro,Departamento,2015,7592741
234,3,4,0,Lujo,Centro,Departamento,2002,9181746
372,4,3,3,Mala,Pradera Dorada,Casa,2018,7997500
357,5,4,2,Excelente,Zona Dorada,Casa,2017,29005861
204,3,3,2,Mala,Zona Dorada,Departamento,2000,10836269
151,4,4,2,Lujo,Villas del Rey,Casa,2006,4965381
83,2,1,2,Regular,Centro,Departamento,1991,2104155
274,5,3,1,Buena,Villas del Rey,Departamento,1990,4997947
169,4,4,1,Regular,Marina Mazatlan,Departamento,2001,10524183
441,6,3,3,Regular,Marina Mazatlan,Casa,1999,22228390
341,6,5,3,Lujo,Cerritos,Casa,2010,16018234
133,3,3,1,Buena,Zona Dorada,Departamento,2002,10679917
242,3,2,2,Buena,Marina Mazatlan,Departamento,2009,19314096
312,6,3,3,Lujo,Pradera Dorada,Casa,2003,7791894
127,3,3,1,Lujo,Villas del Rey,Casa,2018,4073669
253,5,4,2,Excelente,Pradera Dorada,Departamento,2021,7366856
379,4,3,4,Excelente,Pradera Dorada,Casa,1990,6650839
389,4,4,4,Excelente,Centro,Casa,1993,10975408
273,6,3,0,Excelente,Zona Dorada,Departamento,1995,21783179
80,1,1,2,Mala,Zona Dorada,Departamento,2000,4280824
75,2,2,0,Buena,Pradera Dorada,Casa,1991,1849126
103,2,2,2,Buena,Centro,Departamento,2007,4036366
176,4,2,2,Lujo,Zona Dorada,Casa,2013,15835039
202,4,3,2,Regular,Pradera Dorada,Casa,2025,7163955
225,4,3,2,Mala,Villas del Rey,Casa,2017,4828565
121,2,2,1,Regular,Marina Mazatlan,Casa,2008,7941747
91,2,1,0,Excelente,Pradera Dorada,Departamento,2016,2393945
148,3,3,1,Regular,Cerritos,Departamento,1994,4916783
254,4,4,1,Mala,Cerritos,Departamento,2001,7107816
170,4,4,0,Regular,Villas del Rey,Departamento,2021,4658331
240,3,4,2,Excelente,Zona Dorada,Casa,2006,17693027
286,5,3,1,Lujo,Pradera Dorada,Departamento,2004,7223924
274,4,4,2,Regular,Villas del Rey,Casa,2025,6851988
266,4,2,4,Lujo,Zona Dorada,Casa,2008,24037938
304,4,2,2,Lujo,Pradera Dorada,Casa,2010,7621737
145,3,2,1,Lujo,Zona Dorada,Casa,2023,15426590
296,5,4,2,Mala,Marina Mazatlan,Casa,2012,17222150
387,4,3,2,Regular,Zona Dorada,Casa,2023,28383180
389,4,4,3,Excelente,Cerritos,Casa,2023,21658790
281,4,4,3,Mala,Villas del Rey,Casa,2007,4929368
229,3,2,2,Mala,Zona Dorada,Departamento,1990,12687204
97,2,1,2,Lujo,Cerritos,Departamento,2023,6451705
370,4,3,2,Lujo,Zona Dorada,Casa,1990,22700307
102,2,1,0,Mala,Marina Mazatlan,Casa,1995,4139689
59,1,1,1,Excelente,Marina Mazatlan,Departamento,2021,5418564
222,4,2,2,Regular,Zona Dorada,Casa,2024,15329492
143,2,1,2,Lujo,Pradera Dorada,Departamento,1990,3622041
155,3,2,1,Regular,Pradera Dorada,Casa,1992,3572285
187,3,3,1,Regular,Cerritos,Departamento,2015,7714523
208,4,4,2,Lujo,Zona Dorada,Departamento,2016,21991622
91,2,1,2,Lujo,Centro,Departamento,2024,4691721
88,2,1,2,Buena,Marina Mazatlan,Departamento,2018,6945932
161,4,4,2,Excelente,Villas del Rey,Casa,2025,5364325
74,2,2,1,Buena,Zona Dorada,Departamento,2009,6025729
355,5,4,3,Lujo,Zona Dorada,Casa,2020,32455232
98,3,3,0,Buena,Pradera Dorada,Casa,1994,2122754
74,1,2,0,Buena,Centro,Casa,2013,2216385
140,3,4,1,Excelente,Centro,Departamento,2015,6219347
115,2,2,0,Buena,Zona Dorada,Departamento,1999,7347441
377,6,3,2,Regular,Cerritos,Casa,2016,14000918
227,4,4,1,Regular,Villas del Rey,Departamento,1990,4175569
53,2,2,0,Regular,Centro,Departamento,2013,2435829
62,2,1,2,Lujo,Villas del Rey,Departamento,1996,1695703
260,6,3,1,Regular,Villas del Rey,Departamento,2011,5502260
408,4,2,2,Regular,Zona Dorada,Casa,1999,18634659
95,3,3,0,Regular,Centro,Casa,1996,2831977
113,2,1,0,Lujo,Centro,Departamento,2016,4164641
78,1,1,0,Mala,Cerritos,Departamento,2026,3180084
422,6,4,3,Mala,Villas del Rey,Casa,1997,6637651
398,6,4,2,Mala,Pradera Dorada,Casa,1994,5619378
254,4,3,1,Mala,Cerritos,Departamento,2020,9711925
128,3,3,2,Buena,Cerritos,Departamento,2019,6527265
294,6,5,2,Excelente,Villas del Rey,Departamento,1998,7196730
255,6,5,2,Excelente,Cerritos,Casa,2014,11053278
404,4,4,4,Excelente,Cerritos,Casa,2020,19673566
296,6,5,2,Lujo,Pradera Dorada,Departamento,2015,9097474
421,5,5,3,Excelente,Cerritos,Casa,1990,15232085
295,6,3,2,Lujo,Zona Dorada,Departamento,2010,32164477
163,3,2,1,Buena,Cerritos,Departamento,1999,5689483
296,6,5,1,Lujo,Zona Dorada,Departamento,2022,30941042
398,5,5,3,Mala,Marina Mazatlan,Casa,1990,17392448
81,2,2,2,Excelente,Marina Mazatlan,Departamento,2000,5616550
284,6,4,0,Regular,Pradera Dorada,Departamento,1990,6907316
240,3,3,1,Regular,Villas del Rey,Departamento,1998,4079619
448,4,4,3,Excelente,Villas del Rey,Casa,2004,9592417
264,6,3,2,Regular,Pradera Dorada,Departamento,2000,5153670
190,3,4,0,Excelente,Marina Mazatlan,Departamento,2026,20251250
256,5,4,1,Buena,Cerritos,Departamento,2016,12290116
233,4,2,2,Lujo,Centro,Departamento,1994,6697299
47,2,1,1,Buena,Marina Mazatlan,Departamento,2024,4828094
168,4,3,1,Lujo,Cerritos,Casa,2007,8347696
237,4,2,2,Lujo,Cerritos,Casa,2004,11435355
262,6,3,1,Lujo,Villas del Rey,Departamento,2023,7940385
300,4,4,3,Mala,Villas del Rey,Casa,1999,5039976
96,3,4,0,Buena,Marina Mazatlan,Departamento,2005,8442198
53,1,1,0,Regular,Cerritos,Departamento,2019,2271766
218,3,4,1,Mala,Zona Dorada,Departamento,2007,16061814
56,1,2,0,Lujo,Pradera Dorada,Departamento,2000,1789899
212,3,4,0,Lujo,Villas del Rey,Departamento,2026,6330361
275,4,2,4,Mala,Zona Dorada,Casa,2000,13812307
300,5,4,3,Excelente,Villas del Rey,Casa,2017,7197002
202,3,4,2,Buena,Pradera Dorada,Departamento,2003,5618636
290,6,4,0,Mala,Cerritos,Departamento,1992,8128855
288,4,4,2,Mala,Pradera Dorada,Casa,2021,7482332
286,6,4,2,Mala,Centro,Departamento,1991,6650132
421,6,5,4,Regular,Centro,Casa,2014,12493190
79,2,2,0,Excelente,Zona Dorada,Casa,2011,5862264
176,3,2,1,Regular,Pradera Dorada,Departamento,1992,3616064
235,3,2,0,Regular,Villas del Rey,Departamento,2014,4616778
130,2,2,2,Regular,Pradera Dorada,Casa,2002,3563343
299,4,4,2,Regular,Marina Mazatlan,Casa,2004,17785618
62,2,1,2,Regular,Cerritos,Departamento,1998,2599128
71,2,1,2,Excelente,Zona Dorada,Departamento,2011,6408676
180,3,2,2,Mala,Pradera Dorada,Casa,2020,4196571
195,3,2,0,Regular,Cerritos,Departamento,2025,9286707
382,4,3,4,Mala,Zona Dorada,Casa,2015,22875076
255,6,4,1,Mala,Pradera Dorada,Departamento,1992,4984071
88,2,2,0,Regular,Cerritos,Casa,2002,3621107
65,2,1,0,Excelente,Pradera Dorada,Departamento,2010,2087759
214,4,4,0,Regular,Zona Dorada,Departamento,1990,13166441
111,2,2,2,Mala,Centro,Departamento,2023,3825074
448,6,4,4,Lujo,Pradera Dorada,Casa,2007,12580513
262,4,2,2,Lujo,Centro,Casa,2004,8886321
69,1,2,0,Buena,Centro,Casa,2018,2369728
163,3,4,2,Mala,Zona Dorada,Departamento,1992,9276008
134,2,1,0,Buena,Zona Dorada,Departamento,2009,10904334
379,4,2,4,Mala,Marina Mazatlan,Casa,1998,16496653
289,5,3,1,Mala,Pradera Dorada,Departamento,2024,7206356
343,5,5,2,Excelente,Villas del Rey,Casa,2011,9159956
62,2,2,0,Lujo,Cerritos,Departamento,2025,4486056
108,3,4,2,Excelente,Zona Dorada,Departamento,1992,10204179
87,2,2,1,Regular,Cerritos,Departamento,1991,3480522
85,2,1,1,Excelente,Marina Mazatlan,Departamento,2026,9106959
306,5,3,3,Buena,Cerritos,Casa,2012,13023839
154,3,2,1,Lujo,Villas del Rey,Casa,2003,4229555
47,1,1,2,Excelente,Cerritos,Departamento,1991,2214350
257,5,3,0,Regular,Villas del Rey,Departamento,1998,4417563
63,1,2,1,Lujo,Cerritos,Departamento,2015,3891882
77,1,2,2,Regular,Villas del Rey,Departamento,2013,1971204
363,6,3,4,Excelente,Pradera Dorada,Casa,2014,9664491
152,4,3,1,Mala,Villas del Rey,Casa,2026,4123439
79,2,2,0,Excelente,Zona Dorada,Departamento,1993,6216942
225,3,4,2,Lujo,Centro,Departamento,1990,7130966
159,3,2,1,Regular,Villas del Rey,Departamento,1992,2635465
115,3,4,1,Buena,Zona Dorada,Departamento,2013,11360276
305,6,3,4,Excelente,Marina Mazatlan,Casa,1992,17923256
213,4,2,0,Lujo,Cerritos,Departamento,2004,10591110
75,1,1,1,Mala,Cerritos,Casa,2017,2908841
185,3,2,1,Mala,Centro,Casa,2011,4241175
129,2,2,2,Buena,Villas del Rey,Departamento,2019,3549371
68,1,2,2,Regular,Pradera Dorada,Departamento,1991,1908779
242,4,3,2,Mala,Pradera Dorada,Casa,1993,4360575
134,3,2,1,Mala,Villas del Rey,Casa,1990,2418326
262,5,5,3,Mala,Pradera Dorada,Casa,2021,6798978
107,2,2,0,Buena,Centro,Departamento,2023,4133579
146,2,2,2,Buena,Marina Mazatlan,Casa,1996,7169915
146,2,1,1,Lujo,Pradera Dorada,Casa,2005,3934701
204,3,3,1,Excelente,Marina Mazatlan,Departamento,2016,20247964
221,3,4,1,Regular,Villas del Rey,Departamento,2002,5054197
74,2,1,0,Mala,Centro,Casa,2022,2151578
147,2,2,1,Regular,Marina Mazatlan,Casa,2017,9677072
171,4,3,0,Excelente,Marina Mazatlan,Departamento,2008,16248103
48,2,2,2,Lujo,Marina Mazatlan,Departamento,2021,6036213
243,4,3,2,Buena,Pradera Dorada,Casa,2017,5743806
422,6,5,2,Excelente,Marina Mazatlan,Casa,1991,26333611
80,2,1,1,Excelente,Pradera Dorada,Departamento,1997,1932949
269,4,3,1,Regular,Villas del Rey,Departamento,2004,5836767
414,6,5,4,Mala,Villas del Rey,Casa,1991,6623611
416,6,3,4,Excelente,Pradera Dorada,Casa,2006,9508085
66,2,2,1,Regular,Marina Mazatlan,Casa,2018,5335919
221,4,2,2,Lujo,Centro,Departamento,2016,8701268
263,5,5,2,Regular,Zona Dorada,Departamento,2015,19270618
82,3,2,1,Lujo,Cerritos,Casa,1993,3866603
98,2,2,1,Excelente,Pradera Dorada,Departamento,1990,2451473
125,3,3,2,Mala,Centro,Departamento,2014,4041933
397,5,4,2,Buena,Marina Mazatlan,Casa,2003,24207361
76,2,1,1,Buena,Pradera Dorada,Casa,2019,2330077
316,4,3,2,Mala,Cerritos,Casa,2017,10786787
267,5,3,3,Lujo,Pradera Dorada,Casa,2014,7087615
221,3,3,2,Mala,Centro,Casa,2009,5546045
343,4,4,2,Lujo,Cerritos,Casa,2014,15498252
399,5,3,2,Mala,Villas del Rey,Casa,2020,8435495
93,3,2,2,Mala,Villas del Rey,Departamento,1997,2399583
95,3,2,2,Regular,Pradera Dorada,Departamento,1990,2808922
360,5,5,2,Lujo,Cerritos,Casa,2003,18375749
257,6,3,0,Buena,Villas del Rey,Departamento,1995,4067817
235,4,2,1,Buena,Zona Dorada,Casa,2005,17480641
66,1,2,2,Lujo,Villas del Rey,Departamento,2015,2190743
176,4,3,2,Regular,Cerritos,Departamento,1997,6432385
329,6,5,2,Buena,Cerritos,Casa,2018,14606191
249,4,4,2,Lujo,Zona Dorada,Casa,2002,22687536
390,5,4,3,Excelente,Villas del Rey,Casa,1995,7814254
131,3,4,0,Regular,Zona Dorada,Departamento,2017,11255016
393,5,4,4,Excelente,Marina Mazatlan,Casa,1995,25520330
112,2,1,1,Mala,Centro,Casa,1997,2255360
116,2,2,0,Lujo,Centro,Departamento,1992,3735544
166,3,4,0,Buena,Centro,Departamento,1994,4342900
128,3,2,2,Buena,Marina Mazatlan,Departamento,1994,7990767
370,4,3,3,Mala,Pradera Dorada,Casa,2015,6642773
249,4,3,1,Excelente,Marina Mazatlan,Departamento,2020,22982498
423,4,2,2,Regular,Pradera Dorada,Casa,2019,9383139
237,3,4,2,Lujo,Zona Dorada,Casa,1994,14658400
289,6,3,0,Regular,Marina Mazatlan,Departamento,2014,21723076
291,5,3,1,Regular,Centro,Departamento,2014,8419796
201,4,3,1,Regular,Marina Mazatlan,Departamento,2007,14982284
136,2,2,1,Buena,Pradera Dorada,Casa,2008,2912785
232,3,2,1,Excelente,Villas del Rey,Departamento,2020,4853173
236,3,2,0,Regular,Cerritos,Departamento,2015,9211588
159,4,3,1,Mala,Villas del Rey,Departamento,2003,3845719
320,5,4,2,Buena,Villas del Rey,Casa,2007,7827541
134,2,2,1,Lujo,Villas del Rey,Casa,1991,2706648
220,3,4,0,Mala,Pradera Dorada,Departamento,2021,4922989
336,4,3,3,Buena,Cerritos,Casa,1995,10355250
273,4,2,4,Mala,Cerritos,Casa,2009,10305735
349,4,2,4,Regular,Zona Dorada,Casa,1996,18924648
336,4,4,3,Regular,Pradera Dorada,Casa,1991,6209518
296,5,4,1,Lujo,Marina Mazatlan,Departamento,2018,28249728
134,2,1,1,Mala,Villas del Rey,Casa,2017,2678016
207,4,4,1,Mala,Villas del Rey,Departamento,2016,5553089
133,3,4,1,Excelente,Centro,Casa,2022,5452338
91,3,4,1,Mala,Zona Dorada,Departamento,2024,8805619
234,3,3,2,Lujo,Villas del Rey,Casa,2022,7424967
247,4,3,0,Excelente,Villas del Rey,Departamento,2025,7383728
225,4,2,1,Regular,Centro,Casa,2014,6589717
83,2,2,1,Lujo,Pradera Dorada,Casa,2004,2977692
130,2,1,1,Lujo,Cerritos,Departamento,2026,6727925
139,3,4,1,Excelente,Marina Mazatlan,Departamento,2018,13071327
339,4,4,4,Lujo,Marina Mazatlan,Casa,2025,31413110
117,3,4,1,Regular,Marina Mazatlan,Departamento,2006,9287819
61,1,1,1,Regular,Pradera Dorada,Departamento,1999,1363049
166,4,3,1,Regular,Centro,Casa,2024,6454742
187,3,2,1,Buena,Pradera Dorada,Departamento,2013,4665825
290,4,4,2,Excelente,Marina Mazatlan,Departamento,1999,20635252
167,3,2,0,Excelente,Marina Mazatlan,Departamento,1998,11155457
193,4,3,1,Buena,Zona Dorada,Departamento,1997,12798774
251,6,4,2,Mala,Marina Mazatlan,Departamento,2001,13314231
125,3,2,0,Excelente,Zona Dorada,Departamento,1996,9686967
100,2,2,2,Buena,Villas del Rey,Departamento,2013,2905771
322,6,5,4,Buena,Zona Dorada,Casa,2022,26216808
238,4,4,2,Regular,Centro,Casa,2001,5203072
106,2,2,1,Regular,Cerritos,Departamento,1992,3828293
379,6,3,3,Excelente,Marina Mazatlan,Casa,2010,28829701
214,4,3,2,Excelente,Marina Mazatlan,Casa,1999,13580673
92,3,3,1,Excelente,Villas del Rey,Departamento,2004,2817251
273,6,4,0,Excelente,Cerritos,Departamento,2025,14150999
245,3,2,2,Lujo,Cerritos,Casa,1997,9418080
450,6,4,4,Buena,Pradera Dorada,Casa,2025,10676952
369,5,5,2,Mala,Marina Mazatlan,Casa,2026,25100104
319,6,4,2,Regular,Pradera Dorada,Casa,1990,5167932
243,3,2,2,Lujo,Centro,Departamento,2007,7858784
397,6,4,3,Lujo,Marina Mazatlan,Casa,1999,26502631
213,3,3,0,Mala,Zona Dorada,Departamento,2003,14912589
83,3,3,1,Buena,Zona Dorada,Casa,1995,6274582
394,4,3,2,Buena,Villas del Rey,Casa,1993,6350509
211,3,2,2,Lujo,Villas del Rey,Casa,2002,5943928
316,6,3,2,Mala,Centro,Casa,1995,6662647
166,4,2,0,Mala,Centro,Departamento,1993,4514598
88,3,3,0,Lujo,Centro,Casa,2016,4716148
274,4,2,0,Excelente,Pradera Dorada,Departamento,2006,6507994
192,4,2,2,Lujo,Centro,Departamento,1994,5563974
116,2,2,1,Buena,Pradera Dorada,Departamento,2007,3052895
121,3,2,2,Regular,Villas del Rey,Departamento,1993,2635405
117,2,1,1,Excelente,Zona Dorada,Casa,2019,10346476
326,5,5,3,Lujo,Zona Dorada,Casa,2002,30177423
135,2,1,1,Lujo,Pradera Dorada,Departamento,2017,3849185
114,3,2,2,Buena,Cerritos,Departamento,2021,5875944
60,1,2,2,Mala,Cerritos,Departamento,2020,2960222
222,4,2,0,Mala,Marina Mazatlan,Departamento,2010,14025287
119,3,3,2,Regular,Cerritos,Departamento,2002,5459202
416,6,3,2,Mala,Marina Mazatlan,Casa,2003,20619105
396,6,3,3,Excelente,Villas del Rey,Casa,2006,8525920
155,3,2,2,Excelente,Pradera Dorada,Casa,2015,4117086
283,5,4,0,Mala,Centro,Departamento,2015,7351609
220,3,3,2,Lujo,Pradera Dorada,Departamento,1995,4899258
177,4,3,2,Mala,Marina Mazatlan,Casa,2005,9783439
226,4,3,1,Buena,Marina Mazatlan,Casa,2021,16865155
169,3,4,1,Lujo,Pradera Dorada,Departamento,2025,6062092
220,3,2,2,Mala,Cerritos,Casa,2012,7261960
272,4,3,0,Mala,Pradera Dorada,Departamento,2015,4830518
132,3,4,1,Excelente,Villas del Rey,Casa,2005,4346135
83,2,1,0,Mala,Cerritos,Casa,2025,3449804
234,4,2,2,Mala,Marina Mazatlan,Departamento,2004,14188597
241,4,3,1,Excelente,Marina Mazatlan,Departamento,1995,18333119
265,6,5,0,Buena,Zona Dorada,Departamento,2018,23570082
236,4,2,2,Buena,Marina Mazatlan,Departamento,2025,21417752
320,4,2,4,Buena,Cerritos,Casa,2000,9278823
253,5,5,4,Buena,Zona Dorada,Casa,2019,20307847
124,2,2,0,Buena,Pradera Dorada,Departamento,1993,2559440
60,2,2,2,Buena,Villas del Rey,Departamento,2008,2527838
304,4,2,4,Excelente,Centro,Casa,2014,8396748
139,2,1,2,Excelente,Pradera Dorada,Casa,2015,3297797
335,4,4,4,Regular,Pradera Dorada,Casa,2016,8635927
90,3,2,2,Mala,Cerritos,Departamento,2011,3711119
69,1,1,1,Mala,Centro,Casa,2008,1671051
164,3,3,2,Lujo,Cerritos,Casa,2014,7690323
249,4,3,2,Mala,Villas del Rey,Casa,2005,5183807
110,2,1,1,Lujo,Villas del Rey,Departamento,2021,3074898
127,2,2,1,Excelente,Cerritos,Departamento,2012,6062795
260,4,3,2,Lujo,Villas del Rey,Casa,1991,5350368
129,2,1,1,Lujo,Cerritos,Casa,2018,6264484
230,4,3,2,Lujo,Zona Dorada,Casa,2026,24051427
209,4,4,1,Buena,Zona Dorada,Casa,2019,15909669
223,3,2,1,Buena,Villas del Rey,Departamento,1992,3591032
234,3,3,1,Regular,Villas del Rey,Departamento,2000,3927407
233,3,3,0,Lujo,Pradera Dorada,Departamento,2008,6186236
275,6,3,2,Regular,Marina Mazatlan,Departamento,2022,23722680
420,4,4,4,Mala,Villas del Rey,Casa,2003,7393299
193,3,3,1,Regular,Marina Mazatlan,Departamento,2009,13083492
153,3,3,2,Lujo,Villas del Rey,Departamento,1998,4084095
256,6,5,0,Lujo,Zona Dorada,Departamento,2025,29597749
362,4,3,3,Lujo,Cerritos,Casa,2013,16504551
384,4,3,3,Mala,Marina Mazatlan,Casa,2024,23421425
154,4,2,1,Lujo,Villas del Rey,Casa,2018,3948864
260,5,3,4,Buena,Pradera Dorada,Casa,2014,7378784
87,3,2,0,Regular,Marina Mazatlan,Departamento,2014,7228801
65,1,1,2,Buena,Marina Mazatlan,Departamento,2009,5333349
412,6,3,2,Buena,Marina Mazatlan,Casa,2007,27227069
308,5,5,3,Buena,Pradera Dorada,Casa,2010,8575243
309,5,4,4,Mala,Centro,Casa,2015,9142058
196,3,4,2,Regular,Cerritos,Departamento,2023,9777091
240,3,2,2,Excelente,Marina Mazatlan,Departamento,2024,25798401
92,3,3,0,Regular,Marina Mazatlan,Departamento,1992,6298862
202,4,4,1,Regular,Zona Dorada,Departamento,1998,12453698
198,4,4,0,Lujo,Pradera Dorada,Departamento,1998,4823603
115,3,4,1,Lujo,Pradera Dorada,Casa,2017,4970208
193,4,2,1,Excelente,Zona Dorada,Casa,2013,15059121
231,3,4,2,Regular,Pradera Dorada,Departamento,2019,6723847
216,3,3,0,Mala,Cerritos,Departamento,2005,7486306
81,2,1,0,Excelente,Villas del Rey,Departamento,1997,1546082
95,2,1,1,Excelente,Centro,Casa,2012,3275227
98,2,1,1,Buena,Cerritos,Departamento,2008,4229928
238,4,3,2,Regular,Cerritos,Casa,2011,8877479
113,3,2,0,Mala,Pradera Dorada,Departamento,2016,3043594
45,1,1,0,Lujo,Pradera Dorada,Departamento,2022,1750579
192,3,2,2,Excelente,Pradera Dorada,Departamento,2020,5886531
381,4,4,4,Lujo,Pradera Dorada,Casa,2010,9945799
172,3,4,2,Lujo,Marina Mazatlan,Casa,2020,15304398
248,3,3,1,Mala,Zona Dorada,Departamento,2002,17637170
64,2,2,0,Regular,Marina Mazatlan,Casa,2023,5374525
65,2,2,1,Lujo,Villas del Rey,Casa,1994,1825207
54,2,1,0,Mala,Centro,Departamento,2017,1676274
148,2,2,0,Excelente,Cerritos,Departamento,2011,5852466
281,5,3,2,Mala,Marina Mazatlan,Casa,1999,12590768
440,6,5,2,Lujo,Pradera Dorada,Casa,1998,8698440
85,3,4,2,Buena,Zona Dorada,Departamento,2023,11099517
